order_id,order_datetime,order_id_from_item,product_id,quantity,product_price,product_name
6297,2018-10-27 18:40:00,6297,11,1,2.6,Plain Naan
6297,2018-10-27 18:40:00,6297,15,1,2.95,Pilau Rice
6297,2018-10-27 18:40:00,6297,103,1,8.95,Chicken Tikka Masala
6297,2018-10-27 18:40:00,6297,144,1,8.95,Lamb Tikka Chilli Masala
6298,2018-10-27 17:53:00,6298,10,1,2.6,Tandoori Roti
6298,2018-10-27 17:53:00,6298,15,1,2.95,Pilau Rice
6298,2018-10-27 17:53:00,6298,122,1,8.95,Lamb Tikka Masala
6298,2018-10-27 17:53:00,6298,133,1,8.95,Dhansak - Lamb
6298,2018-10-27 17:53:00,6298,181,1,9.95,Paneer Shaslick
6299,2018-10-26 19:46:00,6299,11,1,2.6,Plain Naan
6299,2018-10-26 19:46:00,6299,21,1,2.95,Paratha
6299,2018-10-26 19:46:00,6299,41,1,3.95,Egg Paratha
6299,2018-10-26 19:46:00,6299,71,1,5.95,Muttar Paneer
6299,2018-10-26 19:46:00,6299,107,1,8.95,Tandoori Chicken (Main)
6300,2018-10-26 19:33:00,6300,11,1,2.6,Plain Naan
6300,2018-10-26 19:33:00,6300,15,1,2.95,Pilau Rice
6300,2018-10-26 19:33:00,6300,28,1,3.95,Onion Bhajee
6300,2018-10-26 19:33:00,6300,30,1,3.95,French Fries
6300,2018-10-26 19:33:00,6300,103,1,8.95,Chicken Tikka Masala
6300,2018-10-26 19:33:00,6300,109,1,8.95,Korma - Chicken Tikka
6301,2018-10-26 18:58:00,6301,11,2,2.6,Plain Naan
6301,2018-10-26 18:58:00,6301,10,1,2.6,Tandoori Roti
6301,2018-10-26 18:58:00,6301,18,1,2.95,Plain Rice
6301,2018-10-26 18:58:00,6301,59,1,4.95,Vegetable Roll
6301,2018-10-26 18:58:00,6301,66,2,5.95,Saag Paneer
6301,2018-10-26 18:58:00,6301,171,1,9.95,Vegetable Biryani
6302,2018-10-26 18:45:00,6302,11,1,2.6,Plain Naan
6302,2018-10-26 18:45:00,6302,12,1,2.95,Raitha
6302,2018-10-26 18:45:00,6302,82,1,5.95,Mixed Starter
6302,2018-10-26 18:45:00,6302,212,1,10.95,Chicken Tikka Biryani
6303,2018-10-26 18:43:00,6303,11,1,2.6,Plain Naan
6303,2018-10-26 18:43:00,6303,18,1,2.95,Plain Rice
6303,2018-10-26 18:43:00,6303,79,1,5.95,Aloo Gobi
6303,2018-10-26 18:43:00,6303,110,1,8.95,Chicken Tikka (Main)
6303,2018-10-26 18:43:00,6303,232,1,12.95,Hazary Lamb
6304,2018-10-26 11:52:00,6304,11,1,2.6,Plain Naan
6304,2018-10-26 11:52:00,6304,21,1,2.95,Paratha
6304,2018-10-26 11:52:00,6304,19,1,2.95,Garlic Naan
6304,2018-10-26 11:52:00,6304,18,1,2.95,Plain Rice
6304,2018-10-26 11:52:00,6304,17,1,2.95,Bottle Coke
6304,2018-10-26 11:52:00,6304,34,1,3.95,Special Fried Rice
6304,2018-10-26 11:52:00,6304,30,1,3.95,French Fries
6304,2018-10-26 11:52:00,6304,60,1,4.95,Sheek Kebab
6304,2018-10-26 11:52:00,6304,82,1,5.95,Mixed Starter
6304,2018-10-26 11:52:00,6304,78,1,5.95,Saag Dall
6304,2018-10-26 11:52:00,6304,116,1,8.95,Bhuna - Lamb
6304,2018-10-26 11:52:00,6304,102,1,8.95,Korma - Chicken
6304,2018-10-26 11:52:00,6304,171,1,9.95,Vegetable Biryani
6304,2018-10-26 11:52:00,6304,176,1,9.95,Chicken Biryani
6304,2018-10-26 11:52:00,6304,163,1,9.95,Chicken Shashlick
6304,2018-10-26 11:52:00,6304,234,1,12.95,Tandoori King Prawn Masala
6305,2018-10-25 19:39:00,6305,11,1,2.6,Plain Naan
6305,2018-10-25 19:39:00,6305,15,3,2.95,Pilau Rice
6305,2018-10-25 19:39:00,6305,53,1,3.95,Chicken Tikka
6305,2018-10-25 19:39:00,6305,110,1,8.95,Chicken Tikka (Main)
6305,2018-10-25 19:39:00,6305,103,2,8.95,Chicken Tikka Masala
6306,2018-10-25 19:00:00,6306,11,1,2.6,Plain Naan
6306,2018-10-25 19:00:00,6306,10,1,2.6,Tandoori Roti
6306,2018-10-25 19:00:00,6306,79,1,5.95,Aloo Gobi
6306,2018-10-25 19:00:00,6306,130,1,8.95,Chicken Tikka Chilli Masala
6306,2018-10-25 19:00:00,6306,171,1,9.95,Vegetable Biryani
6307,2018-10-24 18:53:00,6307,11,1,2.6,Plain Naan
6307,2018-10-24 18:53:00,6307,18,1,2.95,Plain Rice
6307,2018-10-24 18:53:00,6307,53,1,3.95,Chicken Tikka
6307,2018-10-24 18:53:00,6307,65,1,5.95,Tarka Dall
6307,2018-10-24 18:53:00,6307,79,1,5.95,Aloo Gobi
6308,2018-10-23 17:37:00,6308,11,2,2.6,Plain Naan
6308,2018-10-23 17:37:00,6308,18,1,2.95,Plain Rice
6308,2018-10-23 17:37:00,6308,17,2,2.95,Bottle Coke
6308,2018-10-23 17:37:00,6308,15,1,2.95,Pilau Rice
6308,2018-10-23 17:37:00,6308,37,1,3.95,Korma Sauce
6308,2018-10-23 17:37:00,6308,80,1,5.95,Mixed Vegetable Curry
6309,2018-10-22 18:03:00,6309,11,1,2.6,Plain Naan
6309,2018-10-22 18:03:00,6309,18,1,2.95,Plain Rice
6309,2018-10-22 18:03:00,6309,73,1,5.95,Bombay Aloo
6309,2018-10-22 18:03:00,6309,167,1,9.95,Butter Chicken
6310,2018-10-21 17:52:00,6310,11,1,2.6,Plain Naan
6310,2018-10-21 17:52:00,6310,15,1,2.95,Pilau Rice
6310,2018-10-21 17:52:00,6310,103,1,8.95,Chicken Tikka Masala
6310,2018-10-21 17:52:00,6310,144,1,8.95,Lamb Tikka Chilli Masala
6311,2018-10-21 13:03:00,6311,11,1,2.6,Plain Naan
6311,2018-10-21 13:03:00,6311,15,1,2.95,Pilau Rice
6311,2018-10-21 13:03:00,6311,47,1,3.95,Madras Sauce
6311,2018-10-21 13:03:00,6311,73,1,5.95,Bombay Aloo
6311,2018-10-21 13:03:00,6311,90,1,7.95,Madras - Chicken
6312,2018-10-20 21:38:00,6312,10,1,2.6,Tandoori Roti
6312,2018-10-20 21:38:00,6312,30,1,3.95,French Fries
6312,2018-10-20 21:38:00,6312,40,1,3.95,Curry Sauce
6312,2018-10-20 21:38:00,6312,31,1,3.95,Garlic Rice
6312,2018-10-20 21:38:00,6312,130,1,8.95,Chicken Tikka Chilli Masala
6312,2018-10-20 21:38:00,6312,217,1,11.95,Tandoori Mixed Grill
6313,2018-10-20 21:08:00,6313,11,1,2.6,Plain Naan
6313,2018-10-20 21:08:00,6313,15,1,2.95,Pilau Rice
6313,2018-10-20 21:08:00,6313,28,1,3.95,Onion Bhajee
6313,2018-10-20 21:08:00,6313,30,1,3.95,French Fries
6313,2018-10-20 21:08:00,6313,103,1,8.95,Chicken Tikka Masala
6313,2018-10-20 21:08:00,6313,102,1,8.95,Korma - Chicken
6314,2018-10-20 19:14:00,6314,10,1,2.6,Tandoori Roti
6314,2018-10-20 19:14:00,6314,21,1,2.95,Paratha
6314,2018-10-20 19:14:00,6314,95,1,7.95,Curry - Lamb
6314,2018-10-20 19:14:00,6314,139,1,8.95,Curry - Prawn
6315,2018-10-19 20:08:00,6315,11,1,2.6,Plain Naan
6315,2018-10-19 20:08:00,6315,15,1,2.95,Pilau Rice
6315,2018-10-19 20:08:00,6315,47,1,3.95,Madras Sauce
6315,2018-10-19 20:08:00,6315,80,1,5.95,Mixed Vegetable Curry
6315,2018-10-19 20:08:00,6315,110,1,8.95,Chicken Tikka (Main)
6316,2018-10-19 19:36:00,6316,11,2,2.6,Plain Naan
6316,2018-10-19 19:36:00,6316,18,1,2.95,Plain Rice
6316,2018-10-19 19:36:00,6316,87,1,5.95,Dall Samba
6316,2018-10-19 19:36:00,6316,67,1,5.95,Baingan Hari Mirch
6316,2018-10-19 19:36:00,6316,140,1,8.95,Saag - Lamb
6316,2018-10-19 19:36:00,6316,108,1,8.95,Bhuna - Chicken
6316,2018-10-19 19:36:00,6316,193,1,9.95,Lamb Sylhet
6317,2018-10-19 19:21:00,6317,10,1,2.6,Tandoori Roti
6317,2018-10-19 19:21:00,6317,18,1,2.95,Plain Rice
6317,2018-10-19 19:21:00,6317,28,1,3.95,Onion Bhajee
6317,2018-10-19 19:21:00,6317,35,1,3.95,Meat Samosa
6317,2018-10-19 19:21:00,6317,74,1,5.95,Saag Aloo
6317,2018-10-19 19:21:00,6317,175,1,9.95,Chicken Hari Mirch
6317,2018-10-19 19:21:00,6317,234,1,12.95,Tandoori King Prawn Masala
6318,2018-10-19 18:36:00,6318,10,1,2.6,Tandoori Roti
6318,2018-10-19 18:36:00,6318,15,1,2.95,Pilau Rice
6318,2018-10-19 18:36:00,6318,63,1,5.95,King Prawn Puree
6318,2018-10-19 18:36:00,6318,66,1,5.95,Saag Paneer
6318,2018-10-19 18:36:00,6318,127,1,8.95,Lamb Tikka Pasanda
6319,2018-10-18 19:32:00,6319,10,1,2.6,Tandoori Roti
6319,2018-10-18 19:32:00,6319,67,1,5.95,Baingan Hari Mirch
6319,2018-10-18 19:32:00,6319,171,1,9.95,Vegetable Biryani
6319,2018-10-18 19:32:00,6319,212,1,10.95,Chicken Tikka Biryani
6320,2018-10-18 19:24:00,6320,10,1,2.6,Tandoori Roti
6320,2018-10-18 19:24:00,6320,80,1,5.95,Mixed Vegetable Curry
6320,2018-10-18 19:24:00,6320,215,1,10.95,Persian Chicken Biryani
6321,2018-10-17 20:06:00,6321,11,1,2.6,Plain Naan
6321,2018-10-17 20:06:00,6321,116,1,8.95,Bhuna - Lamb
6321,2018-10-17 20:06:00,6321,102,1,8.95,Korma - Chicken
6322,2018-10-16 18:10:00,6322,11,2,2.6,Plain Naan
6322,2018-10-16 18:10:00,6322,18,1,2.95,Plain Rice
6322,2018-10-16 18:10:00,6322,98,1,7.95,Vindaloo - Lamb
6323,2018-10-15 18:53:00,6323,11,4,2.6,Plain Naan
6323,2018-10-15 18:53:00,6323,167,2,9.95,Butter Chicken
6324,2018-10-15 18:03:00,6324,11,1,2.6,Plain Naan
6324,2018-10-15 18:03:00,6324,15,1,2.95,Pilau Rice
6324,2018-10-15 18:03:00,6324,103,1,8.95,Chicken Tikka Masala
6324,2018-10-15 18:03:00,6324,167,1,9.95,Butter Chicken
6325,2018-10-14 16:21:00,6325,11,1,2.6,Plain Naan
6325,2018-10-14 16:21:00,6325,14,1,2.95,Peshwari Naan
6325,2018-10-14 16:21:00,6325,18,1,2.95,Plain Rice
6325,2018-10-14 16:21:00,6325,65,1,5.95,Tarka Dall
6325,2018-10-14 16:21:00,6325,74,1,5.95,Saag Aloo
6325,2018-10-14 16:21:00,6325,72,1,5.95,Chana Masala
6325,2018-10-14 16:21:00,6325,147,1,8.95,Vegetable Karahi
6325,2018-10-14 16:21:00,6325,148,1,8.95,Rogon - Chicken
6325,2018-10-14 16:21:00,6325,191,1,9.95,Korma - Prawn
6325,2018-10-14 16:21:00,6325,173,1,9.95,Lamb Rezala
6325,2018-10-14 16:21:00,6325,164,1,9.95,Chicken Roshni
6326,2018-10-13 19:29:00,6326,11,1,2.6,Plain Naan
6326,2018-10-13 19:29:00,6326,170,1,9.95,Lamb Biryani
6326,2018-10-13 19:29:00,6326,165,1,9.95,Chicken Balti
6326,2018-10-13 19:29:00,6326,217,1,11.95,Tandoori Mixed Grill
6327,2018-10-13 17:44:00,6327,11,2,2.6,Plain Naan
6327,2018-10-13 17:44:00,6327,18,1,2.95,Plain Rice
6327,2018-10-13 17:44:00,6327,79,1,5.95,Aloo Gobi
6327,2018-10-13 17:44:00,6327,103,1,8.95,Chicken Tikka Masala
6328,2018-10-13 17:38:00,6328,11,1,2.6,Plain Naan
6328,2018-10-13 17:38:00,6328,28,1,3.95,Onion Bhajee
6328,2018-10-13 17:38:00,6328,57,1,4.95,Prawn Puree
6328,2018-10-13 17:38:00,6328,167,1,9.95,Butter Chicken
6328,2018-10-13 17:38:00,6328,188,1,9.95,Lamb Tikka Karahi
6329,2018-10-13 17:01:00,6329,11,1,2.6,Plain Naan
6329,2018-10-13 17:01:00,6329,15,2,2.95,Pilau Rice
6329,2018-10-13 17:01:00,6329,87,1,5.95,Dall Samba
6329,2018-10-13 17:01:00,6329,124,1,8.95,Lamb Karahi
6329,2018-10-13 17:01:00,6329,108,1,8.95,Bhuna - Chicken
6329,2018-10-13 17:01:00,6329,227,1,12.95,King Prawn Shaslick
6330,2018-10-13 16:32:00,6330,11,1,2.6,Plain Naan
6330,2018-10-13 16:32:00,6330,18,1,2.95,Plain Rice
6330,2018-10-13 16:32:00,6330,73,1,5.95,Bombay Aloo
6330,2018-10-13 16:32:00,6330,91,1,7.95,Madras - Lamb
6331,2018-10-12 20:33:00,6331,10,2,2.6,Tandoori Roti
6331,2018-10-12 20:33:00,6331,74,1,5.95,Saag Aloo
6331,2018-10-12 20:33:00,6331,95,1,7.95,Curry - Lamb
6332,2018-10-12 18:22:00,6332,10,1,2.6,Tandoori Roti
6332,2018-10-12 18:22:00,6332,18,1,2.95,Plain Rice
6332,2018-10-12 18:22:00,6332,55,1,4.95,Tandoori Chicken (1/4)
6332,2018-10-12 18:22:00,6332,168,1,9.95,Lamb Hari Mirch
6333,2018-10-11 21:05:00,6333,11,1,2.6,Plain Naan
6333,2018-10-11 21:05:00,6333,28,1,3.95,Onion Bhajee
6333,2018-10-11 21:05:00,6333,36,2,3.95,Mushroom Rice
6333,2018-10-11 21:05:00,6333,59,1,4.95,Vegetable Roll
6333,2018-10-11 21:05:00,6333,72,1,5.95,Chana Masala
6333,2018-10-11 21:05:00,6333,74,1,5.95,Saag Aloo
6333,2018-10-11 21:05:00,6333,167,1,9.95,Butter Chicken
6333,2018-10-11 21:05:00,6333,232,1,12.95,Hazary Lamb
6334,2018-10-11 19:22:00,6334,10,1,2.6,Tandoori Roti
6334,2018-10-11 19:22:00,6334,80,1,5.95,Mixed Vegetable Curry
6334,2018-10-11 19:22:00,6334,215,1,10.95,Persian Chicken Biryani
6335,2018-10-11 18:58:00,6335,11,1,2.6,Plain Naan
6335,2018-10-11 18:58:00,6335,20,1,2.95,Onion Naan
6335,2018-10-11 18:58:00,6335,36,1,3.95,Mushroom Rice
6335,2018-10-11 18:58:00,6335,55,1,4.95,Tandoori Chicken (1/4)
6335,2018-10-11 18:58:00,6335,82,1,5.95,Mixed Starter
6335,2018-10-11 18:58:00,6335,72,1,5.95,Chana Masala
6335,2018-10-11 18:58:00,6335,98,1,7.95,Vindaloo - Lamb
6336,2018-10-11 17:52:00,6336,11,1,2.6,Plain Naan
6336,2018-10-11 17:52:00,6336,15,3,2.95,Pilau Rice
6336,2018-10-11 17:52:00,6336,90,2,7.95,Madras - Chicken
6336,2018-10-11 17:52:00,6336,103,1,8.95,Chicken Tikka Masala
6337,2018-10-10 20:15:00,6337,11,1,2.6,Plain Naan
6337,2018-10-10 20:15:00,6337,15,2,2.95,Pilau Rice
6337,2018-10-10 20:15:00,6337,133,1,8.95,Dhansak - Lamb
6337,2018-10-10 20:15:00,6337,102,1,8.95,Korma - Chicken
6338,2018-10-09 20:06:00,6338,11,1,2.6,Plain Naan
6338,2018-10-09 20:06:00,6338,15,1,2.95,Pilau Rice
6338,2018-10-09 20:06:00,6338,91,1,7.95,Madras - Lamb
6338,2018-10-09 20:06:00,6338,217,1,11.95,Tandoori Mixed Grill
6339,2018-10-08 18:13:00,6339,11,1,2.6,Plain Naan
6339,2018-10-08 18:13:00,6339,15,3,2.95,Pilau Rice
6339,2018-10-08 18:13:00,6339,19,1,2.95,Garlic Naan
6339,2018-10-08 18:13:00,6339,73,1,5.95,Bombay Aloo
6339,2018-10-08 18:13:00,6339,92,1,7.95,Curry - Chicken
6339,2018-10-08 18:13:00,6339,110,1,8.95,Chicken Tikka (Main)
6339,2018-10-08 18:13:00,6339,103,1,8.95,Chicken Tikka Masala
6339,2018-10-08 18:13:00,6339,167,1,9.95,Butter Chicken
6340,2018-10-08 17:23:00,6340,11,1,2.6,Plain Naan
6340,2018-10-08 17:23:00,6340,15,1,2.95,Pilau Rice
6340,2018-10-08 17:23:00,6340,96,1,7.95,Curry - Chicken Tikka
6340,2018-10-08 17:23:00,6340,139,1,8.95,Curry - Prawn
6340,2018-10-08 17:23:00,6340,247,1,17.95,House Red wine 75cl
6341,2018-10-07 18:05:00,6341,11,1,2.6,Plain Naan
6341,2018-10-07 18:05:00,6341,73,1,5.95,Bombay Aloo
6341,2018-10-07 18:05:00,6341,88,1,5.95,COBRA (660ML)
6341,2018-10-07 18:05:00,6341,74,1,5.95,Saag Aloo
6341,2018-10-07 18:05:00,6341,116,1,8.95,Bhuna - Lamb
6341,2018-10-07 18:05:00,6341,141,2,8.95,Korma - Lamb
6342,2018-10-06 21:53:00,6342,11,2,2.6,Plain Naan
6342,2018-10-06 21:53:00,6342,39,1,3.95,Egg Rice
6342,2018-10-06 21:53:00,6342,30,1,3.95,French Fries
6342,2018-10-06 21:53:00,6342,103,1,8.95,Chicken Tikka Masala
6343,2018-10-06 19:24:00,6343,11,3,2.6,Plain Naan
6343,2018-10-06 19:24:00,6343,110,1,8.95,Chicken Tikka (Main)
6343,2018-10-06 19:24:00,6343,201,1,9.95,Dupiaza - Prawn
6343,2018-10-06 19:24:00,6343,167,1,9.95,Butter Chicken
6344,2018-10-06 19:16:00,6344,11,3,2.6,Plain Naan
6344,2018-10-06 19:16:00,6344,110,1,8.95,Chicken Tikka (Main)
6344,2018-10-06 19:16:00,6344,167,1,9.95,Butter Chicken
6344,2018-10-06 19:16:00,6344,201,1,9.95,Dupiaza - Prawn
6345,2018-10-06 18:14:00,6345,11,1,2.6,Plain Naan
6345,2018-10-06 18:14:00,6345,23,1,2.95,Kulcha Naan
6345,2018-10-06 18:14:00,6345,15,1,2.95,Pilau Rice
6345,2018-10-06 18:14:00,6345,121,1,8.95,Pathia - Chicken
6345,2018-10-06 18:14:00,6345,113,1,8.95,Bhuna - Chicken Tikka
6345,2018-10-06 18:14:00,6345,176,1,9.95,Chicken Biryani
6346,2018-10-06 17:52:00,6346,11,1,2.6,Plain Naan
6346,2018-10-06 17:52:00,6346,18,1,2.95,Plain Rice
6346,2018-10-06 17:52:00,6346,97,1,7.95,Vindaloo - Chicken Tikka
6347,2018-10-06 16:58:00,6347,11,4,2.6,Plain Naan
6347,2018-10-06 16:58:00,6347,90,1,7.95,Madras - Chicken
6347,2018-10-06 16:58:00,6347,102,1,8.95,Korma - Chicken
6347,2018-10-06 16:58:00,6347,103,1,8.95,Chicken Tikka Masala
6347,2018-10-06 16:58:00,6347,136,1,8.95,Tandoori Chicken Masala
6347,2018-10-06 16:58:00,6347,165,1,9.95,Chicken Balti
6348,2018-10-05 21:48:00,6348,11,1,2.6,Plain Naan
6348,2018-10-05 21:48:00,6348,36,1,3.95,Mushroom Rice
6348,2018-10-05 21:48:00,6348,82,1,5.95,Mixed Starter
6348,2018-10-05 21:48:00,6348,74,1,5.95,Saag Aloo
6348,2018-10-05 21:48:00,6348,103,1,8.95,Chicken Tikka Masala
6349,2018-10-05 19:51:00,6349,11,1,2.6,Plain Naan
6349,2018-10-05 19:51:00,6349,15,2,2.95,Pilau Rice
6349,2018-10-05 19:51:00,6349,19,1,2.95,Garlic Naan
6349,2018-10-05 19:51:00,6349,28,1,3.95,Onion Bhajee
6349,2018-10-05 19:51:00,6349,30,1,3.95,French Fries
6349,2018-10-05 19:51:00,6349,103,3,8.95,Chicken Tikka Masala
6349,2018-10-05 19:51:00,6349,109,1,8.95,Korma - Chicken Tikka
6350,2018-10-05 19:01:00,6350,10,4,2.6,Tandoori Roti
6350,2018-10-05 19:01:00,6350,72,1,5.95,Chana Masala
6350,2018-10-05 19:01:00,6350,181,2,9.95,Paneer Shaslick
6351,2018-10-05 18:51:00,6351,10,1,2.6,Tandoori Roti
6351,2018-10-05 18:51:00,6351,15,1,2.95,Pilau Rice
6351,2018-10-05 18:51:00,6351,63,1,5.95,King Prawn Puree
6351,2018-10-05 18:51:00,6351,66,1,5.95,Saag Paneer
6351,2018-10-05 18:51:00,6351,127,1,8.95,Lamb Tikka Pasanda
6352,2018-10-05 18:05:00,6352,11,1,2.6,Plain Naan
6352,2018-10-05 18:05:00,6352,15,3,2.95,Pilau Rice
6352,2018-10-05 18:05:00,6352,79,1,5.95,Aloo Gobi
6352,2018-10-05 18:05:00,6352,65,1,5.95,Tarka Dall
6352,2018-10-05 18:05:00,6352,93,2,7.95,Vindaloo - Chicken
6352,2018-10-05 18:05:00,6352,105,1,8.95,Chicken Tikka Jalfrezi
6353,2018-10-05 16:58:00,6353,11,2,2.6,Plain Naan
6353,2018-10-05 16:58:00,6353,18,2,2.95,Plain Rice
6353,2018-10-05 16:58:00,6353,28,1,3.95,Onion Bhajee
6353,2018-10-05 16:58:00,6353,110,1,8.95,Chicken Tikka (Main)
6353,2018-10-05 16:58:00,6353,102,1,8.95,Korma - Chicken
6354,2018-10-04 20:51:00,6354,11,1,2.6,Plain Naan
6354,2018-10-04 20:51:00,6354,15,2,2.95,Pilau Rice
6354,2018-10-04 20:51:00,6354,102,1,8.95,Korma - Chicken
6354,2018-10-04 20:51:00,6354,106,1,8.95,Methi - Lamb
6355,2018-10-04 20:39:00,6355,11,1,2.6,Plain Naan
6355,2018-10-04 20:39:00,6355,15,2,2.95,Pilau Rice
6355,2018-10-04 20:39:00,6355,105,2,8.95,Chicken Tikka Jalfrezi
6356,2018-10-04 19:40:00,6356,10,2,2.6,Tandoori Roti
6356,2018-10-04 19:40:00,6356,186,1,9.95,Chicken Tikka Sizzler
6356,2018-10-04 19:40:00,6356,181,1,9.95,Paneer Shaslick
6356,2018-10-04 19:40:00,6356,171,1,9.95,Vegetable Biryani
6357,2018-10-03 19:40:00,6357,11,3,2.6,Plain Naan
6357,2018-10-03 19:40:00,6357,18,6,2.95,Plain Rice
6357,2018-10-03 19:40:00,6357,14,2,2.95,Peshwari Naan
6357,2018-10-03 19:40:00,6357,28,2,3.95,Onion Bhajee
6357,2018-10-03 19:40:00,6357,57,3,4.95,Prawn Puree
6357,2018-10-03 19:40:00,6357,72,2,5.95,Chana Masala
6357,2018-10-03 19:40:00,6357,66,2,5.95,Saag Paneer
6357,2018-10-03 19:40:00,6357,90,1,7.95,Madras - Chicken
6357,2018-10-03 19:40:00,6357,103,1,8.95,Chicken Tikka Masala
6357,2018-10-03 19:40:00,6357,122,1,8.95,Lamb Tikka Masala
6357,2018-10-03 19:40:00,6357,107,2,8.95,Tandoori Chicken (Main)
6357,2018-10-03 19:40:00,6357,102,1,8.95,Korma - Chicken
6357,2018-10-03 19:40:00,6357,177,2,9.95,Lamb Shashlick
6358,2018-10-03 18:29:00,6358,11,3,2.6,Plain Naan
6358,2018-10-03 18:29:00,6358,19,1,2.95,Garlic Naan
6358,2018-10-03 18:29:00,6358,15,1,2.95,Pilau Rice
6358,2018-10-03 18:29:00,6358,28,2,3.95,Onion Bhajee
6358,2018-10-03 18:29:00,6358,73,1,5.95,Bombay Aloo
6358,2018-10-03 18:29:00,6358,167,1,9.95,Butter Chicken
6358,2018-10-03 18:29:00,6358,212,1,10.95,Chicken Tikka Biryani
6359,2018-10-03 18:06:00,6359,11,1,2.6,Plain Naan
6359,2018-10-03 18:06:00,6359,28,1,3.95,Onion Bhajee
6359,2018-10-03 18:06:00,6359,36,1,3.95,Mushroom Rice
6359,2018-10-03 18:06:00,6359,73,1,5.95,Bombay Aloo
6359,2018-10-03 18:06:00,6359,129,1,8.95,Chicken Tikka Garlic
6359,2018-10-03 18:06:00,6359,172,1,9.95,Chicken Rezala
6360,2018-09-30 19:11:00,6360,11,2,2.6,Plain Naan
6360,2018-09-30 19:11:00,6360,20,1,2.95,Onion Naan
6360,2018-09-30 19:11:00,6360,71,1,5.95,Muttar Paneer
6360,2018-09-30 19:11:00,6360,65,1,5.95,Tarka Dall
6361,2018-09-30 19:00:00,6361,11,2,2.6,Plain Naan
6361,2018-09-30 19:00:00,6361,15,2,2.95,Pilau Rice
6361,2018-09-30 19:00:00,6361,74,1,5.95,Saag Aloo
6361,2018-09-30 19:00:00,6361,94,1,7.95,Madras - Chicken Tikka
6361,2018-09-30 19:00:00,6361,102,1,8.95,Korma - Chicken
6362,2018-09-30 18:02:00,6362,11,1,2.6,Plain Naan
6362,2018-09-30 18:02:00,6362,39,1,3.95,Egg Rice
6362,2018-09-30 18:02:00,6362,102,1,8.95,Korma - Chicken
6362,2018-09-30 18:02:00,6362,140,1,8.95,Saag - Lamb
6363,2018-09-29 22:40:00,6363,11,2,2.6,Plain Naan
6363,2018-09-29 22:40:00,6363,21,1,2.95,Paratha
6363,2018-09-29 22:40:00,6363,59,1,4.95,Vegetable Roll
6363,2018-09-29 22:40:00,6363,66,1,5.95,Saag Paneer
6363,2018-09-29 22:40:00,6363,74,1,5.95,Saag Aloo
6364,2018-09-29 21:13:00,6364,11,1,2.6,Plain Naan
6364,2018-09-29 21:13:00,6364,15,1,2.95,Pilau Rice
6364,2018-09-29 21:13:00,6364,91,1,7.95,Madras - Lamb
6364,2018-09-29 21:13:00,6364,102,1,8.95,Korma - Chicken
6365,2018-09-29 19:48:00,6365,11,1,2.6,Plain Naan
6365,2018-09-29 19:48:00,6365,16,1,2.95,Green Salad
6365,2018-09-29 19:48:00,6365,39,1,3.95,Egg Rice
6365,2018-09-29 19:48:00,6365,72,1,5.95,Chana Masala
6365,2018-09-29 19:48:00,6365,126,1,8.95,Lamb Tikka (Main)
6366,2018-09-29 19:01:00,6366,11,1,2.6,Plain Naan
6366,2018-09-29 19:01:00,6366,17,1,2.95,Bottle Coke
6366,2018-09-29 19:01:00,6366,36,1,3.95,Mushroom Rice
6366,2018-09-29 19:01:00,6366,116,1,8.95,Bhuna - Lamb
6366,2018-09-29 19:01:00,6366,103,1,8.95,Chicken Tikka Masala
6367,2018-09-29 15:00:00,6367,11,1,2.6,Plain Naan
6367,2018-09-29 15:00:00,6367,18,1,2.95,Plain Rice
6367,2018-09-29 15:00:00,6367,73,1,5.95,Bombay Aloo
6367,2018-09-29 15:00:00,6367,91,1,7.95,Madras - Lamb
6368,2018-09-28 22:08:00,6368,11,1,2.6,Plain Naan
6368,2018-09-28 22:08:00,6368,28,1,3.95,Onion Bhajee
6368,2018-09-28 22:08:00,6368,91,1,7.95,Madras - Lamb
6368,2018-09-28 22:08:00,6368,176,1,9.95,Chicken Biryani
6369,2018-09-28 19:52:00,6369,11,1,2.6,Plain Naan
6369,2018-09-28 19:52:00,6369,15,1,2.95,Pilau Rice
6369,2018-09-28 19:52:00,6369,28,1,3.95,Onion Bhajee
6369,2018-09-28 19:52:00,6369,63,1,5.95,King Prawn Puree
6369,2018-09-28 19:52:00,6369,72,1,5.95,Chana Masala
6369,2018-09-28 19:52:00,6369,107,1,8.95,Tandoori Chicken (Main)
6369,2018-09-28 19:52:00,6369,223,1,12.95,Chicken Shashlick Curry
6370,2018-09-28 19:28:00,6370,10,1,2.6,Tandoori Roti
6370,2018-09-28 19:28:00,6370,80,1,5.95,Mixed Vegetable Curry
6370,2018-09-28 19:28:00,6370,215,1,10.95,Persian Chicken Biryani
6371,2018-09-28 18:19:00,6371,11,1,2.6,Plain Naan
6371,2018-09-28 18:19:00,6371,15,1,2.95,Pilau Rice
6371,2018-09-28 18:19:00,6371,28,1,3.95,Onion Bhajee
6371,2018-09-28 18:19:00,6371,112,1,8.95,Dupiaza - Chicken
6371,2018-09-28 18:19:00,6371,102,1,8.95,Korma - Chicken
6372,2018-09-28 17:56:00,6372,10,2,2.6,Tandoori Roti
6372,2018-09-28 17:56:00,6372,85,1,5.95,Vegetable Mysore
6372,2018-09-28 17:56:00,6372,176,1,9.95,Chicken Biryani
